text,label
RT @user: قائد في الحرس يعترف بفقدان السيطرة الأمنية في شرقي وغربي إيران - أحوازنا#الأحواز #السعودية @user @user  http,0
RT @user: فيه بعض الطلبات أتتني لترجمة مناظرة هيلاري كلنتون وترامب اللي كانت اليوم وصعب ترجمتها كاملة لكن هل تؤيد ترجمة بعض المقاطع منه…,1
السعودية تعترض صاروخين للحوثيين وترسل تعزيزات: أعلنت قوات التحالف العربي اعتراضها صاروخي... http #عاجل_الصحف,2
@user هاذو حمير ما حبوش يتحولو لسمكات ففضلو الانسحاب هذا السؤال جاوبني عليه غوغل,0
RT @user: البنت في رمضان vs البنت في العيد 😂😂 http,1
RT @user: الحمدلله على نعمة الاسلام الصحيح❤️! #عاشوراء http,2
@user سيسي مايع اكترمني.. اناسوريه ولكن تمنيناان ينقذناجيش مصر. انماجيش مصرطلع بالمعتوه رئيس,0
"أنجلينا جولي تهرب من ""غوغل""!http http",1
عمليات الأنبار تحرر جزيرة هيت بالكامل من مجرمي داعش  إذاعة #البيان  http :,2
@user @user  ياسيدتي مستر غوغل لا يترجم كل شيء بدقة,0
نجم برشلونة كان السبب في رحيل مورينيو عن ريال مدريد !التفاصيل: http http,1
@user اييي و توني اجيك امازون عندهم شغلات بعد 😍😍 ثانك يوو 😘,2
لوعطيتك آيفون بدل سامسونج…!!عندما يستفحل الغباء😂😂💦💦💦,0
تحميل جوجل كروم النسخة العربي – Download Googel Chrome – رابط تحميل غوغل كروم 2016 – تنزيل… http http,1
RT @user: والله لن ولن أنساها ولو أزدادت السنين عن ذكرى المباراة فَ ذكراها للأمد وللأبد باقية في الذاكرة، لا لمحيها بوجود ريال مدريد…,2
RT @user: حارب كلينتون #طالبان .. وحارب بوش #القاعدة .. أما أوباما فحارب #داعش .. يا ترى من التالي وماذا ينتظر شرقنا الأوسط . htt…,0
هل ساهم #باراك_أوباما بتأخير #الحل في #سوريا؟http #المعارضة_السورية… http,1
@user @user غمضت، طلعت تشبه بيونسيه 😂,2
RT @user: عندما يفوز دونالد ترامب كيف ستتأثر أمريكا والعالم #ساسة_بوست http,0
@user @user انت خلك قلق يا بوكيمون وخلنا نصفي امورنا لوحدنا,1
ثاني احلى شي بالحياه هو ان هاري يلبس بدل من ماركه غوتشي😍 http,2
RT @user: #أيران #السعودية #الكويت القبض على أيراني تابع للحرس الثوري حاول تفجير حسينية في #العراقحقيقة #داعش المجوسية  http,0
@user داكشي اللي كاين.. تشك إت أون غوغل! حنى تنسميوه هرْمى.. داك لي تيديروه ف العيد الكبير!,1
RT @user: #حملة_امن_وطني_امني_انا من الحقوق الشرعية للمواطنة تجاه وطنناالحبيب نشرالخيروالتكاتف بين أفراده والدفاع عنه ضدأعداء الإسلام…,2
@user @user مافيه اي عذر لمايكرو ويندوز 10 مٌعرب وفي الاكسبوكس لا عربوا فورزا 6 كتسكيته لنا 4 الى 5 حصريات نزلت وماتعربت,0
إسرائيل تطلق اسم “شيمون بيريز” على مفاعلها النووي http http,1
RT @user: مشاعر الختام تبكينا والتلويحات الأخِيرة حقًا موجعه اللهُم أصّلح أقدارنا وحالنا فيما تبقّى لنا من رمضَان .•,2
علي الأمين يكتب: موسكو أسقطت هدنة حلب: تريد سوريا كلها لا ‘المفيدة’ فقط http,0
RT @user: امسك #بوكيمون  مش قدر امشى والنعمه دى هتبقى مسخره اه والنعمه 😂😂,1
كيف تحمي #هاتفك الذكي بنظام أندرويد من #القرصنة؟رابط الموقع الجديد: http,2
@user هيلارى كلنتون شنب😂هي سبب فوز زوجها بيل بالرئاسة الامريكيه.الانتخابات حاليا صراع الجهل والثقافهلكنها كلاهما نتن,0
السلام عليكم ورحمة الله وبركاتة، انا وسيط للشراء من موقع امازون عمولتي هي 60ريال على الطلبية كاملة ، تنبيه : العمولة لاتشمل الشحن.,1
RT @user: فيدرر ما زال متربعا على عرش التنس,2
RT @user: انت يا سلمانو يا راعي الإرهاب العالمي✔✔ وارهابك على اليمن وشعبه 😠😠😠😠😠سنرده لك بأذنه تعالى ✌ ✌ ✌#من_دمشق_هنا_صنعاء http,0
RT @user: #السعودية | «العدل» السعودية.. «المحاكمة عن بُعد» الأسبوع المقبلhttp http,1
@user جنها جستن بيبر,2
هاكر يخترق ويندوز 10 ويشغله على شاشة السيارة http #أخبار_الخلافة #إصدارات_الخلافة,0
RT @user: التلميذ ليونيل ميسي يتابع اسطورته فهد المولد http,1
@user  وتدري ان خاطري بجنطة شانيل معاها جنطة غوتشي مع جوتيها  وبوك من لويس فيتون ...,2
هجوم مضاد لـ«داعش» على بلدات سورية قرب الحدود التركية http,0
@user أراهن أن مجلس الحكماء في امريكا وإعلامهم اسقط دونالد ترامب وأوصل هيلاري كلنتون لسدة البيت الأبيض.وبتوقيت جيد معد له مسبقاً.,1
ان التفاؤل هو الايمان الذي يقود الى النجاح .. ولا شيء يمكن تحقيقه بدون الامل و الثقة .. هيلن كيلر. #ريال_مدريد,2
RT @user: وقف الاقتتال في سورية من دون حل سياسيمركز حرمون للدراسات المعاصرة#مقالاتhttp البديل: http,0
ارمــــــــــــلة سورية مقيمـــــــــــــــــــــــة تـــبحث عن ابن الحلال  http,1
RT @user: جماعة في الهند تناصر دونالد ترامب واحتفلت بعيد ميلاده الـ 70 قبل اشهر وقدموا له الكعك متمنين له الفوز في الإنتخابات http,2
في عاهات بالانستقرام فولورزه 5 الاف مو مشهور ولا احد يعرفه ، ينزل بوست معرض و يحط صورته عليه و يكتب حياكم انا ضيف شرف 🙇شفيك جستن بيبر😂,0
ارملة سورية فى جدة تقبل بـــــــــــزواج مســـــــــــــيار لظروف خاصة  http,1
@user تجربتي من الشراء من امازون البريطاني مقارنة بالامريكي اقل ب ٢٠ الى ٣٠٪لنفس السلع,2
فيروس الفيفا يضرب لاعب جديد من برشلونة - كورابيا http #برشلونة,0
RT @user: @user  #فتاه_تضرب_متحرش موقع امازون يوفر رشة الفلفل للحماية من التحرش 👌🏻👌🏻 يفي بالغرض http,1
RT @user: صباح يشبه صباح شهر رمضان ، تملئه الطمآنينه وتغشآه رحمة البآرئ ، صباح العاشر من عآمنآ الجديد صباح عاشوراء اللهم ارح قلوبنا…,2
RT @user: واطفال سوريا الذين يقتلون بسبب القصف السوري الروسي مالهم نصيب من تغريداتك؟اذا كنت فعلا الامم المتحدة فلعنة الله عليكم…,0
RT @user: بالفيديو.. الجماهير السعودية تتناول فطور عاشوراء أمام ملعب الجوهرة http #المواطن,1
شاهد *غرفة سحب* اشبه بفندق عشر نجوم .. لن تصدق كل هذا في غرفةhttp #ريال_مدريد #برشلونة,2
"RT @user: #المرصد_الايراني#المرصد_الايراني | منافسات الشطرنج تجعل إيران خصماً للاعبين عوضاً عن البطولة""ترجمة خاصة""http",0
كيف يمكن تثبيت نظام أندرويد على اللابتوب ؟ http,1
RT @user: الكاسير : الاتلتيكو في الفترة الأخيرة يؤدي بشكل أفضل من ريال مدريد ، ومن الصعب الفوز على طريقة لعبهم,2
الأمين العام للأمم المتحدة: بشار الأسد قتل 300 ألف شخص فى سوريا http,0
مظاهرة بباريس لطرد إسرائيل من الفيفا http,1
Nexus 9 LTE يحصل على تحديث #أندرويد نوجا 7.0 http http,2
"""التجارة"": إحالة الشركة العقارية المتورطة بغسل الأموال إلى ""تحريات الإرهاب""..http",0
RT @user: الاتصالات ترد على حملة المقاطعة ببيان جديدوتقول نحن الوحيدوون التفاصيلhttp #اليوم_الثاني_عشـر_راح_…,1
RT @user: افتخر اني عشت زمن ميسي وكريستيانو وفهد المولد,2
RT @user: 📹 شاهد.. هذا ما تبقى من «حلب» http #حلب #سوريا http,0
RT @user: البنات اللي م صامو بقولكم ترا رمضان قرب و الوقت قليل ف اللي ناسيين حبيت اذكرهم,1
RT @user: @user #افضل_طقم_لروجر_فيدررككل طقم ينافس الثاني😌👑بس الاسود والأبيض فخاامه ما بعدها فخامه👑❤😌👌 http,2
هل تعلمون أكثر شئ تلمسته أن #عاصفة_الحزم و #السعودية جعلت الروافض في #العراق يلطمون على الحوثي و عفاش و قبلهم #أمريكا و #أيران و رمم المتحدة,0
